a,b,distance,dircode,time,congtime,area_type,facl_type,num_lanes,capacity,twoway,vol_total,trk_vol
10285,10270,0.33,1,0.56,0.56,31,32,2,4199,2,1501.1,79
10285,10299,0.28,2,0.46,0.46,31,32,2,4199,2,722.51,64
10285,10302,0.13,2,0.25,0.25,31,42,1,1715,2,797.27,28
10286,10278,0.2,1,0.37,0.37,42,33,2,3655,2,1145.17,70
10286,10280,0.06,1,0.1,0.1,31,23,2,3317,2,1427.47,131
10286,10294,0.06,2,0.1,0.1,31,23,2,3317,2,972.35,87
10286,10298,0.25,2,0.47,0.47,42,33,2,3655,2,1263.35,31
10287,10273,0.12,1,0.24,0.24,31,42,1,1715,2,511.84,20
10287,10304,0.12,2,0.24,0.25,31,42,1,1715,2,1157.28,52
10288,10274,0.12,1,0.24,0.24,31,42,2,3504,2,595.69,64
10288,10329,0.25,2,0.49,0.49,31,42,2,3504,2,1114.99,56
10289,10265,0.19,1,0.37,0.37,31,42,1,1715,2,446.89,83
10289,10298,0.06,2,0.13,0.14,42,45,1,1231,2,868.13,63
10289,10306,0.37,1,0.68,0.69,31,62,3,5574,0,1848.53,100
10290,10276,0.11,1,0.19,0.19,31,25,2,2803,2,942.1,110
10290,10310,0.14,2,0.26,0.29,31,25,2,2803,2,1796.24,71
10291,10258,0.24,1,0.46,0.46,42,33,2,3655,2,1116.78,70
10291,10307,0.13,2,0.24,0.25,42,33,2,3655,2,1804.77,84
10292,10277,0.12,1,0.23,0.23,42,41,1,1719,2,66.72,4
10292,13176,0.13,2,0.24,0.24,42,41,1,1719,2,195.98,6
10293,10278,0.11,1,0.21,0.23,42,25,3,4526,2,2542.81,380
10293,10316,0.18,2,0.32,0.42,31,25,3,4243,2,3606.01,384
10294,10286,0.06,1,0.1,0.1,31,23,2,3317,2,1435.07,142
10294,10293,0.14,2,0.26,0.26,31,62,2,3711,0,0,0
10294,10316,0.15,2,0.23,0.23,31,23,2,3317,2,1303.26,99
10295,10263,0.25,1,0.49,0.49,31,42,1,1715,2,199.26,21
10295,10273,0.5,1,0.96,0.96,31,42,2,3504,2,253.81,26
10295,10303,0.21,2,0.4,0.4,31,42,2,3504,2,386.7,24
10295,10317,0.15,2,0.29,0.29,31,42,1,1715,2,423.68,12
10296,10282,0.17,1,0.28,0.33,43,24,2,3075,2,2262.41,219
10296,10308,0.17,2,0.29,0.34,43,24,2,3075,2,2225.31,204
10297,10281,0.13,1,0.21,0.22,42,24,3,4442,2,1878.86,222
10297,10315,0.13,2,0.21,0.24,42,24,3,4442,2,2928.67,130
10298,10286,0.25,1,0.47,0.48,42,33,2,3655,2,1538.71,112
10298,10289,0.06,1,0.13,0.13,42,45,1,1231,2,166.27,21
10298,10305,0.06,2,0.14,0.14,42,45,1,1231,2,22.41,1
10298,10309,0.25,2,0.46,0.46,42,33,2,3655,2,1358.05,37
10299,10285,0.28,1,0.46,0.47,31,32,2,4199,2,1689.56,79
10299,10310,0.22,2,0.36,0.36,31,32,2,4199,2,722.51,64
10300,10259,0.32,1,0.62,0.62,31,42,2,3504,2,700.29,92
10300,10338,0.25,2,0.48,0.49,31,42,2,3504,2,1751.7,92
10301,10279,0.23,1,0.4,0.41,31,24,2,2752,2,1090.73,88
10301,10318,0.13,2,0.22,0.23,31,32,2,4199,2,2099.37,108
10301,10319,0.38,2,0.72,0.72,31,41,1,1800,2,335.61,10
10302,10285,0.13,1,0.25,0.25,31,42,1,1715,2,240.98,20
10302,10322,0.13,2,0.25,0.25,31,42,1,1715,2,797.27,28
10303,10295,0.21,1,0.4,0.4,31,42,2,3504,2,315,30
10303,10314,0.17,2,0.33,0.33,31,42,2,3504,2,177.42,16
10304,10287,0.12,1,0.24,0.24,31,42,1,1715,2,612.25,33
10304,10326,0.13,2,0.24,0.25,31,42,1,1715,2,1157.28,52
10305,10294,0.25,2,0.46,0.46,31,62,3,5574,0,739.51,41
10305,10298,0.06,1,0.14,0.14,42,45,1,1231,2,121.03,3
10306,10313,0.12,1,0.22,0.22,31,62,3,5574,0,1978.83,104
10306,13411,0.06,2,0.15,0.15,31,48,1,938,2,223.52,0
10307,10291,0.13,1,0.24,0.24,42,33,2,3655,2,1116.78,70
10307,10330,0.13,2,0.24,0.25,42,33,2,3655,2,1804.77,84
10308,10296,0.17,1,0.29,0.34,43,24,2,3075,2,2262.41,219
10308,10323,0.17,2,0.28,0.34,43,24,2,3075,2,2371.19,207
10309,10298,0.25,1,0.46,0.46,42,33,2,3655,2,832.93,74
10309,13411,0.12,2,0.23,0.23,42,33,2,3655,2,1158.96,46
10310,10290,0.14,1,0.26,0.26,31,25,2,2803,2,865.63,104
10310,10299,0.22,1,0.36,0.36,31,32,2,4199,2,1689.56,79
10310,10321,0.06,2,0.12,0.14,31,25,2,2803,2,1968.13,132
10310,10325,0.25,2,0.49,0.49,42,34,2,3547,2,679.1,77
10311,10354,0.31,1,0.28,0.32,31,11,3,13606,0,9351.98,1092.47
10312,10305,0.12,2,0.23,0.23,31,62,3,5574,0,810.67,44
10313,10329,0.25,1,0.45,0.46,31,62,3,5574,0,1978.83,104
10314,10303,0.17,1,0.33,0.33,31,42,2,3504,2,173.44,12
10314,10322,0.13,2,0.25,0.25,31,42,2,3504,2,177.42,16
10315,10297,0.13,1,0.21,0.22,42,24,3,4442,2,1857.86,219
10315,10337,0.13,2,0.21,0.24,42,24,3,4442,2,2880.32,138
10316,10293,0.18,1,0.32,0.35,31,25,3,4243,2,2542.81,380
10316,10294,0.15,1,0.23,0.23,31,23,2,3317,2,1026.47,113
10316,10332,0.11,2,0.17,0.26,31,23,3,4975,2,4862.99,483
10317,10295,0.15,1,0.29,0.29,31,42,1,1715,2,199.69,20
10317,10331,0.1,2,0.2,0.2,31,42,1,1715,2,492.63,12
10318,10301,0.13,1,0.22,0.22,31,32,2,4199,2,1426.34,98
10318,10343,0.16,2,0.3,0.3,31,42,1,1715,2,402.39,10
10318,10369,0.47,2,0.79,0.8,31,32,2,4199,2,1812.75,98
10319,10301,0.38,1,0.72,0.72,31,41,1,1800,2,261.08,12
10319,10328,0.17,2,0.31,0.31,31,41,1,1800,2,684.86,28
10320,10283,0.25,2,0.23,0.24,31,11,3,13606,0,6029.94,1095.47
10321,10310,0.06,1,0.12,0.12,31,25,2,2803,2,1115.95,154
10321,10348,0.19,2,0.34,0.39,31,25,2,2803,2,1968.13,132
10322,10302,0.13,1,0.25,0.25,31,42,1,1715,2,240.98,20
10322,10314,0.13,1,0.25,0.25,31,42,2,3504,2,173.44,12
10322,10333,0.22,2,0.42,0.42,31,42,1,1715,2,69.26,14
10322,10360,0.25,2,0.47,0.47,31,41,2,3689,2,846.34,27
10323,10308,0.17,1,0.28,0.33,43,24,2,3075,2,2218.1,227
10323,10342,0.26,2,0.44,0.54,43,24,2,3075,2,2371.19,207
10324,10336,0.25,2,0.47,0.47,42,33,2,3655,2,1018.57,53
10324,13411,0.12,1,0.23,0.23,42,33,2,3655,2,1053.19,77
10325,10310,0.25,1,0.49,0.5,42,34,2,3547,2,1567.73,103
10325,10338,0.24,2,0.47,0.47,42,34,2,3547,2,582.73,69
10326,10304,0.13,1,0.24,0.24,31,42,1,1715,2,612.25,33
10326,10334,0.06,2,0.12,0.13,31,42,1,1715,2,1229.43,65
10326,10340,0.25,2,0.49,0.49,31,42,1,1715,2,142.7,21
10327,10312,0.25,2,0.45,0.45,31,62,3,5574,0,1322.84,52
10327,13411,0.06,1,0.15,0.15,31,48,1,938,2,120.03,0
10328,10319,0.17,1,0.31,0.31,31,41,1,1800,2,498.36,32
10328,10335,0.16,2,0.3,0.3,31,41,1,1800,2,684.86,28
10329,10288,0.25,1,0.49,0.49,31,42,2,3504,2,543.45,70
10329,10336,0.06,2,0.12,0.12,31,42,2,3504,2,1493.44,84
10329,13407,0.25,1,0.46,0.47,31,62,3,5574,0,2394.57,100
10330,10307,0.13,1,0.24,0.24,42,33,2,3655,2,1116.78,70
10330,10346,0.13,2,0.23,0.24,42,33,2,3655,2,1739.74,85
10330,10349,0.42,2,0.92,0.92,31,45,2,2522,2,399.81,27
10331,10317,0.1,1,0.2,0.2,31,42,1,1715,2,218.37,21
10331,10341,0.04,2,0.07,0.07,31,42,1,1715,2,492.63,12
10332,10316,0.11,1,0.17,0.2,31,23,3,4975,2,3518.85,492
10332,10352,0.12,2,0.19,0.29,31,23,3,4975,2,4888.9,502
10333,10322,0.22,1,0.42,0.42,31,42,1,1715,2,81.46,6
10333,10339,0.08,2,0.16,0.16,31,42,1,1715,2,69.26,14
10334,10326,0.06,1,0.12,0.12,31,42,1,1715,2,749.66,50
10334,10350,0.11,2,0.21,0.24,31,42,1,1715,2,1459.99,82
10335,10328,0.16,1,0.3,0.3,31,41,1,1800,2,498.36,32
10335,10352,0.35,2,0.66,0.66,31,41,1,1800,2,485.62,24
10336,10324,0.25,1,0.47,0.47,42,33,2,3655,2,1053.19,77
10336,10329,0.06,1,0.12,0.12,31,42,2,3504,2,1337.64,94
10336,10345,0.06,2,0.11,0.11,31,41,2,3689,2,1719.06,115
10336,13408,0.25,2,0.47,0.47,42,33,2,3655,2,1175.67,14
10337,10315,0.13,1,0.21,0.22,42,24,3,4442,2,2280.65,225
10337,10355,0.12,2,0.2,0.22,42,24,3,4442,2,2874.21,151
10338,10300,0.25,1,0.48,0.48,31,42,2,3504,2,692.05,92
10338,10325,0.24,1,0.47,0.47,42,34,2,3547,2,1158.61,80
10338,10376,0.25,2,0.56,0.57,42,45,2,2522,2,1336.64,49
10339,10333,0.08,1,0.16,0.16,31,42,1,1715,2,81.46,6
10339,10348,0.2,2,0.39,0.39,31,42,1,1715,2,69.26,14
10340,10326,0.25,1,0.49,0.49,31,42,1,1715,2,77.45,17
10340,10351,0.25,2,0.48,0.48,31,42,1,1715,2,241.94,28
10341,10331,0.04,1,0.07,0.07,31,42,1,1715,2,218.37,21
10341,10351,0.09,2,0.17,0.17,31,42,1,1715,2,492.63,12
10342,10323,0.26,1,0.44,0.52,43,24,2,3075,2,2218.1,227
10342,10363,0.35,2,0.59,0.8,43,24,2,3075,2,2736.1,221
10343,10318,0.16,1,0.3,0.3,31,42,1,1715,2,226.95,9
10343,10353,0.25,2,0.49,0.49,31,42,1,1715,2,395.13,3
10344,10264,0.57,2,1.49,1.49,41,72,1,1570,0,222.8,12
10344,10377,0.21,2,0.39,0.49,42,41,1,1719,2,1660.9,134
10344,13176,0.21,1,0.4,0.4,42,41,1,1719,2,66.72,4
10345,10327,0.37,2,0.68,0.68,31,62,3,5574,0,1092.99,55
10345,10336,0.06,1,0.11,0.11,31,41,2,3689,2,2032.31,115
10345,10365,0.13,2,0.25,0.27,31,41,2,3689,2,2753.95,113
10346,10330,0.13,1,0.23,0.23,42,33,2,3655,2,1412.22,87
10346,10366,0.12,2,0.23,0.24,42,33,2,3655,2,1723.05,89
10347,13410,0.09,1,0.16,0.17,31,62,3,5574,0,2594.79,118
10348,10321,0.19,1,0.34,0.35,31,25,2,2803,2,1115.95,154
10348,10339,0.2,1,0.39,0.39,31,42,1,1715,2,81.46,6
10348,10361,0.25,2,0.49,0.49,31,42,1,1715,2,120.15,16
10348,10379,0.19,2,0.35,0.4,31,25,2,2803,2,1918.32,130
10349,10330,0.42,1,0.92,0.92,31,45,2,2522,2,334.11,26
10349,10368,0.34,2,0.75,0.75,31,45,2,2522,2,81.11,6
10350,10334,0.11,1,0.21,0.21,31,42,1,1715,2,896.59,73
10350,10367,0.1,2,0.19,0.19,31,42,2,3504,2,595.56,24
10350,10380,0.28,1,0.55,0.55,31,71,1,3196,0,1071.31,103
10351,10340,0.25,1,0.48,0.48,31,42,1,1715,2,155.32,21
10351,10341,0.09,1,0.17,0.17,31,42,1,1715,2,218.37,21
10351,10357,0.03,2,0.06,0.06,31,42,1,1715,2,649.42,36
10352,10332,0.12,1,0.19,0.24,31,23,3,4975,2,4021.51,509
10352,10335,0.35,1,0.66,0.66,31,41,1,1800,2,427.87,27
10352,10372,0.37,2,0.7,0.71,31,41,2,3689,2,1649.24,202
10352,10389,0.25,2,0.39,0.47,31,23,3,4975,2,3820.37,374
10353,10343,0.25,1,0.49,0.49,31,42,1,1715,2,124.09,6
10353,10364,0.25,2,0.47,0.47,31,42,1,1715,2,234.03,1
10353,10391,0.25,2,0.48,0.48,31,42,1,1715,2,174.94,5
10354,10380,0.29,1,0.27,0.31,31,11,3,13606,0,9351.98,1092.47
10355,10337,0.12,1,0.2,0.21,42,24,3,4442,2,2424.31,233
10355,10362,0.05,2,0.09,0.1,42,24,3,4442,2,2874.21,151
10356,10320,0.29,2,0.26,0.27,31,11,3,13606,0,6029.94,1095.47
10357,10351,0.03,1,0.06,0.06,31,42,1,1715,2,288.54,38
10357,10371,0.25,2,0.49,0.49,31,42,1,1715,2,369.07,28
10357,10387,0.22,2,0.42,0.42,31,42,1,1715,2,464.95,11
10358,13408,0.17,1,0.31,0.31,42,33,2,3655,2,747.53,48
10358,13409,0.09,2,0.17,0.17,42,33,2,3655,2,1052.45,14
10359,10345,0.25,2,0.46,0.47,31,62,3,5574,0,2176.14,36
10359,13408,0.06,1,0.15,0.15,31,48,1,938,2,12.68,0
10360,10322,0.25,1,0.47,0.47,31,41,2,3689,2,273.87,23
10360,10370,0.06,2,0.12,0.12,31,41,2,3689,2,977.46,35
10361,10348,0.25,1,0.49,0.49,31,42,1,1715,2,85.27,12
10361,10376,0.24,2,0.47,0.47,31,42,1,1715,2,137.33,17
10362,10355,0.05,1,0.09,0.1,42,24,3,4442,2,2424.31,233
10362,10374,0.07,2,0.12,0.13,42,24,3,4442,2,2874.21,151
10363,10342,0.35,1,0.59,0.69,43,24,2,3075,2,2195.66,240
10363,10386,0.32,2,0.53,0.71,43,24,2,3075,2,2675.12,217
10364,10353,0.25,1,0.47,0.47,31,42,1,1715,2,92.46,5
10364,10378,0.26,2,0.5,0.5,31,42,1,1715,2,262.14,3
10365,10345,0.13,1,0.25,0.26,31,41,2,3689,2,1984.04,132
10365,10383,0.12,2,0.23,0.25,31,41,2,3689,2,2755.61,110
10366,10346,0.12,1,0.23,0.23,42,33,2,3655,2,1389.12,86
10366,10375,0.06,2,0.11,0.11,42,33,2,3655,2,2026.21,113
10366,13405,0.25,1,0.45,0.46,31,62,3,5574,0,2207.77,110
10367,10350,0.1,1,0.19,0.19,31,42,2,3504,2,1103.47,118
10367,10388,0.16,2,0.3,0.3,31,42,2,3504,2,1124.36,64
10368,10349,0.34,1,0.75,0.75,31,45,2,2522,2,130.19,13
10368,13423,0.25,2,0.56,0.56,31,45,2,2522,2,81.11,6
10369,10318,0.47,1,0.79,0.79,31,32,2,4199,2,1315.15,89
10369,10435,0.55,2,0.92,0.94,31,32,2,4199,2,1984.38,106
10370,10360,0.06,1,0.12,0.12,31,41,2,3689,2,364.81,36
10370,10382,0.09,2,0.17,0.17,31,41,2,3689,2,977.46,35
10371,10357,0.25,1,0.49,0.49,31,42,1,1715,2,307.77,28
10371,10382,0.25,2,0.49,0.49,31,42,1,1715,2,245.99,13
10372,10352,0.37,1,0.7,0.7,31,41,2,3689,2,1342.74,217
10372,13415,0.12,2,0.23,0.23,31,41,2,3689,2,1790.94,208
10373,10359,0.25,2,0.46,0.47,31,62,3,5574,0,2114.79,32
10373,13409,0.06,1,0.15,0.15,31,48,1,938,2,0,0
10374,10362,0.07,1,0.12,0.13,42,24,3,4442,2,2424.31,233
10374,10393,0.12,2,0.21,0.24,42,24,3,4442,2,2926.78,179
10375,10366,0.06,1,0.11,0.11,42,33,2,3655,2,1466.82,102
10375,10384,0.06,2,0.11,0.11,42,33,2,3655,2,1794.27,111
10375,13404,0.25,2,0.47,0.47,42,33,2,3655,2,1300.59,17
10375,13409,0.25,1,0.47,0.47,42,33,2,3655,2,588.12,46
10376,10338,0.25,1,0.56,0.56,42,45,2,2522,2,407.78,61
10376,10361,0.24,1,0.47,0.47,31,42,1,1715,2,112.57,13
10376,10381,0.04,2,0.08,0.08,42,45,2,2522,2,1435.21,64
10377,10344,0.21,1,0.39,0.39,42,41,1,1719,2,289.52,16
10377,10390,0.1,2,0.18,0.21,31,41,1,1800,2,1625.19,152
10378,10364,0.26,1,0.5,0.5,31,42,1,1715,2,130.87,8
10378,10389,0.26,2,0.5,0.5,31,42,1,1715,2,127,2
10379,10348,0.19,1,0.35,0.36,31,25,2,2803,2,1113.2,148
10379,10408,0.2,2,0.36,0.4,31,25,2,2803,2,1818.34,123
10380,10398,0.24,1,0.22,0.27,31,11,3,13606,0,10423.29,1195.47
10381,10376,0.04,1,0.08,0.08,42,45,2,2522,2,481.59,72
10381,10415,0.22,2,0.43,0.43,42,42,2,3504,2,1484.25,67
10382,10370,0.09,1,0.17,0.17,31,41,2,3689,2,364.81,36
10382,10371,0.25,1,0.49,0.49,31,42,1,1715,2,237.87,19
10382,10396,0.25,2,0.48,0.48,31,42,1,1715,2,538.29,33
10382,10417,0.22,2,0.41,0.41,31,41,2,3689,2,1204.5,48
10383,10365,0.12,1,0.23,0.24,31,41,2,3689,2,1985.38,132
10383,10403,0.12,2,0.22,0.25,31,41,2,3689,2,2988.07,133
10384,10373,0.25,2,0.45,0.46,31,62,3,5574,0,2265.91,40
10384,10375,0.06,1,0.11,0.11,42,33,2,3655,2,1139.99,98
10384,10394,0.06,2,0.14,0.14,31,33,2,3655,2,1096.04,117
10385,10356,0.34,2,0.32,0.33,31,11,3,13606,0,6029.94,1095.47
10385,10367,0.3,2,0.59,0.59,31,71,1,3196,0,1055.38,90
10386,10363,0.32,1,0.53,0.61,43,24,2,3075,2,2143.69,238
10386,10404,0.12,2,0.2,0.3,43,24,2,3075,2,2980.81,196
10386,10414,0.44,2,0.73,0.74,43,24,2,3075,2,1160.6,149
10387,10357,0.22,1,0.42,0.42,31,42,1,1715,2,165.38,13
10387,10426,0.25,2,0.48,0.48,31,42,1,1715,2,405.16,11
10388,10367,0.16,1,0.3,0.3,31,42,2,3504,2,576.9,68
10388,10411,0.14,2,0.27,0.27,31,42,2,3504,2,1049.49,59
10389,10352,0.25,1,0.39,0.44,31,23,3,4975,2,3201.73,369
10389,10378,0.26,1,0.5,0.5,31,42,1,1715,2,57.83,4
10389,10397,0.12,2,0.23,0.23,31,42,2,3504,2,284.74,13
10389,10399,0.05,2,0.09,0.12,42,24,3,4442,2,3759.62,359
10390,10377,0.1,1,0.18,0.18,31,41,1,1800,2,392.94,35
10390,10407,0.1,2,0.19,0.22,31,41,1,1800,2,1567.4,148
10391,10353,0.25,1,0.48,0.48,31,42,1,1715,2,45.46,4
10391,10449,0.36,2,0.7,0.7,31,42,1,1715,2,161.55,5
10392,13400,0.25,1,0.45,0.46,31,62,3,5574,0,1988.04,93
10392,13401,0.06,2,0.15,0.15,31,48,1,938,2,0.4,0
10393,10374,0.12,1,0.21,0.23,42,24,3,4442,2,2585.58,247
10393,10401,0.05,2,0.08,0.1,42,24,3,4442,2,3528.47,283
10393,10402,0.16,2,0.35,0.35,31,45,2,2522,2,784.35,46
10393,13423,0.25,1,0.56,0.56,31,45,2,2522,2,177.31,18
10394,10384,0.06,1,0.14,0.14,31,33,2,3655,2,887.82,99
10394,10423,0.19,2,0.42,0.42,31,33,2,3655,2,1024.31,110
10395,10403,0.13,2,0.2,0.27,31,23,2,3317,2,2918.53,417
10395,10437,0.25,1,0.42,0.49,42,24,2,2936,0,2083.17,247
10395,13415,0.37,1,0.69,0.69,31,41,2,3689,2,1222.06,201
10396,10382,0.25,1,0.48,0.48,31,42,1,1715,2,667.11,44
10396,10410,0.25,2,0.48,0.48,31,42,1,1715,2,494.4,28
10397,10389,0.12,1,0.23,0.23,31,42,2,3504,2,308.27,8
10397,13416,0.5,2,0.96,0.96,31,42,2,3504,2,91.76,1
10398,10416,0.13,1,0.12,0.14,31,11,3,13606,0,10423.29,1195.47
10399,10389,0.05,1,0.09,0.1,42,24,3,4442,2,3048.28,361
10399,10431,0.2,2,0.33,0.43,42,24,3,4442,2,3797.72,372
10400,10385,0.18,2,0.16,0.17,31,11,3,13606,0,7085.32,1185.47
10401,10393,0.05,1,0.08,0.09,42,24,3,4442,2,2667.13,267
10401,10413,0.07,2,0.12,0.15,42,24,3,4442,2,3528.47,283
10402,10393,0.16,1,0.35,0.36,31,45,2,2522,2,1343.59,141
10402,10407,0.09,2,0.19,0.19,31,45,2,2522,2,767.5,44
10403,10383,0.12,1,0.22,0.23,31,41,2,3689,2,2203.18,149
10403,10395,0.13,1,0.2,0.25,31,23,2,3317,2,2682.61,443
10403,10419,0.33,2,0.53,0.61,31,23,2,3317,2,2328.58,444
10403,10421,0.13,2,0.24,0.25,31,41,2,3689,2,2116.48,46
10404,10386,0.12,1,0.2,0.21,43,24,2,3075,2,1535.17,228
10404,10427,0.17,2,0.29,0.48,43,24,2,3075,2,3240.17,232
10405,13399,0.17,2,0.31,0.31,42,33,2,3655,2,1031.61,32
10405,13401,0.08,1,0.16,0.16,42,33,2,3655,2,733.71,46
10406,13403,0.17,2,0.31,0.31,31,62,3,5574,0,1775.41,44
10407,10390,0.1,1,0.19,0.19,31,41,1,1800,2,369.32,33
10407,10402,0.09,1,0.19,0.19,31,45,2,2522,2,1252.18,134
10407,10412,0.08,2,0.19,0.19,31,45,2,2522,2,844.62,71
10407,10445,0.25,2,0.63,0.63,21,45,2,2522,2,775.49,22
10408,10379,0.2,1,0.36,0.37,31,25,2,2803,2,1001.88,144
10408,10410,0.01,2,0.02,0.03,31,25,2,2803,2,2273.77,172
10408,10422,0.26,2,0.5,0.5,31,42,1,1715,2,300.58,28
10409,13397,0.17,1,0.31,0.31,31,62,3,5574,0,1988.37,93
10410,10396,0.25,1,0.48,0.48,31,42,1,1715,2,436.61,37
10410,10408,0.01,1,0.02,0.02,31,25,2,2803,2,1268.98,168
10410,10425,0.09,2,0.17,0.22,31,25,2,2803,2,2362.05,179
10411,10388,0.14,1,0.27,0.27,31,42,2,3504,2,506.77,62
10411,10420,0.06,2,0.12,0.12,31,42,2,3504,2,842.72,33
10412,10407,0.08,1,0.19,0.19,31,45,2,2522,2,738.2,55
10412,10420,0.17,2,0.37,0.37,31,45,2,2522,2,760.6,65
10413,10401,0.07,1,0.12,0.13,42,24,3,4442,2,2667.13,267
10413,10433,0.13,2,0.22,0.27,42,24,3,4442,2,3528.47,283
10414,10386,0.44,1,0.73,0.83,43,24,2,3075,2,2074.8,138
10414,10452,0.6,2,1.01,1.03,43,24,2,3075,2,1231.49,156
10415,10381,0.22,1,0.43,0.43,42,42,2,3504,2,497.06,81
10415,10429,0.09,2,0.19,0.2,42,45,2,2522,2,1474.73,74
10416,10484,0.55,1,1.18,1.18,21,71,2,6392,0,1369.73,96
10416,10509,0.5,1,0.46,0.7,31,11,2,9030,0,9053.57,1099.47
10417,10382,0.22,1,0.41,0.41,31,41,2,3689,2,454.9,44
10417,10439,0.13,2,0.24,0.24,31,41,2,3689,2,1204.5,48
10418,10400,0.14,2,0.13,0.14,31,11,3,13606,0,7085.32,1185.47
10419,10403,0.33,1,0.53,0.64,31,23,2,3317,2,2485.37,492
10419,10434,0.26,2,0.41,0.47,31,23,2,3317,2,2298.8,455
10420,10411,0.06,1,0.12,0.12,31,42,2,3504,2,468.9,38
10420,10412,0.17,1,0.37,0.37,31,45,2,2522,2,648.78,48
10420,10430,0.17,2,0.37,0.37,31,45,2,2522,2,401.41,32
10420,10432,0.06,2,0.16,0.16,21,45,2,2522,2,579.84,8
10421,10403,0.13,1,0.24,0.24,31,41,2,3689,2,938.89,40
10421,10443,0.13,2,0.24,0.25,31,41,2,3689,2,2116.23,46
10422,10408,0.26,1,0.5,0.5,31,42,1,1715,2,488.92,53
10422,10438,0.24,2,0.47,0.47,31,42,1,1715,2,200.97,11
10423,10394,0.19,1,0.42,0.42,31,33,2,3655,2,776.28,96
10423,10444,0.12,2,0.26,0.26,31,33,2,3655,2,1128.57,109
10424,13399,0.06,1,0.15,0.15,31,48,1,938,2,180.34,0
10424,13402,0.25,2,0.46,0.46,31,62,3,5574,0,1780.04,44
10425,10410,0.09,1,0.17,0.18,31,25,2,2803,2,1299.47,184
10425,10447,0.14,2,0.26,0.34,31,25,2,2803,2,2362.05,179
10426,10387,0.25,1,0.48,0.48,31,42,1,1715,2,177.64,12
10426,10448,0.13,2,0.24,0.24,31,42,1,1715,2,392.41,15
10427,10404,0.17,1,0.29,0.31,43,24,2,3075,2,1748.22,260
10427,10523,0.48,2,0.76,1.28,34,23,2,3317,2,3525.79,253
10428,10442,0.25,2,0.47,0.47,42,33,2,3655,2,1404.24,54
10428,13397,0.07,1,0.16,0.16,31,48,1,938,2,73.84,0
10428,13398,0.06,2,0.15,0.15,31,48,1,938,2,105.5,0
10428,13399,0.25,1,0.47,0.47,42,33,2,3655,2,970.38,63
10429,10415,0.09,1,0.19,0.19,42,45,2,2522,2,646.34,93
10429,10438,0.05,2,0.11,0.11,42,45,2,2522,2,1473.73,74
10430,10420,0.17,1,0.37,0.37,31,45,2,2522,2,375,27
10430,10440,0.17,2,0.37,0.37,31,45,2,2522,2,138.55,12
10431,10399,0.2,1,0.33,0.38,42,24,3,4442,2,3070.16,370
10431,10467,0.2,2,0.33,0.43,42,24,3,4442,2,3791.09,370
10432,10420,0.06,1,0.16,0.16,21,45,2,2522,2,120.62,1
10432,10451,0.13,2,0.31,0.31,21,45,2,2522,2,454.89,3
10433,10413,0.13,1,0.22,0.24,42,24,3,4442,2,2677.13,277
10433,10441,0.15,1,0.3,0.3,21,63,3,4829,0,1270.86,54
10433,10442,0.06,2,0.11,0.14,42,25,3,4526,2,3794.03,295
10434,10419,0.26,1,0.41,0.49,31,23,2,3317,2,2434.92,499
10434,10444,0.16,2,0.25,0.3,31,23,2,3317,2,2470.78,465
10435,10369,0.55,1,0.92,0.93,31,32,2,4199,2,1413.65,98
10435,10446,0.25,2,0.39,0.39,31,23,1,1652,2,351.37,30
10435,10522,0.41,2,0.65,0.7,31,23,2,3317,2,1926.38,108
10436,10395,0.25,2,0.42,0.47,42,24,2,2936,0,1926.83,232
10436,10437,0.01,2,0.02,0.02,31,42,2,3504,2,659.02,13
10436,13416,0.23,1,0.45,0.45,31,42,2,3504,2,151.88,0
10437,10436,0.01,1,0.02,0.02,31,42,2,3504,2,159.73,0
10437,10443,0.13,2,0.25,0.25,31,42,2,3504,2,1119.19,17
10437,10458,0.26,1,0.44,0.67,42,24,2,2936,0,2888.62,257
10438,10422,0.24,1,0.47,0.47,31,42,1,1715,2,168.45,33
10438,10429,0.05,1,0.11,0.11,42,45,2,2522,2,643.05,93
10438,10459,0.11,2,0.26,0.27,42,45,2,2522,2,1518.79,56
10439,10417,0.13,1,0.24,0.24,31,41,2,3689,2,454.9,44
10439,10462,0.12,2,0.23,0.23,31,41,2,3689,2,1175.47,52
10440,10430,0.17,1,0.37,0.37,31,45,2,2522,2,268.34,13
10440,10448,0.17,2,0.37,0.37,31,45,2,2522,2,132.31,10
10441,10445,0.1,1,0.19,0.19,21,63,3,4829,0,1270.86,54
10442,10428,0.25,1,0.47,0.47,42,33,2,3655,2,995.71,63
10442,10433,0.06,1,0.11,0.11,42,25,3,4526,2,2143.6,245
10442,10453,0.15,2,0.31,0.31,21,37,2,2886,2,636.88,11
10442,10455,0.06,2,0.11,0.15,42,25,3,4526,2,3885.66,292
10443,10421,0.13,1,0.24,0.24,31,41,2,3689,2,938.61,40
10443,10437,0.13,1,0.25,0.25,31,42,2,3504,2,1425.35,14
10443,10450,0.12,2,0.24,0.24,31,42,2,3504,2,544.88,12
10443,10496,0.25,2,0.47,0.48,31,41,2,3689,2,1679.8,52
10444,10423,0.12,1,0.26,0.26,31,33,2,3655,2,824.42,96
10444,10434,0.16,1,0.25,0.3,31,23,2,3317,2,2450.83,508
10444,10468,0.12,2,0.27,0.27,31,33,2,3655,2,1193.07,41
