a,b,distance,dircode,time,congtime,area_type,facl_type,num_lanes,capacity,twoway,vol_total,trk_vol
10859,10845,0.25,1,0.48,0.48,31,42,1,11285,2,3138.26,74
10859,10874,0.25,2,0.49,0.49,31,42,1,11285,2,2759.1,68
10860,10843,0.3,1,0.59,0.59,31,42,1,11285,2,2650.34,79
10860,10873,0.26,2,0.49,0.49,31,42,1,11285,2,3520.65,114
10861,10857,0.09,1,0.18,0.18,31,43,1,8618,2,1901.72,84
10861,10864,0.1,2,0.19,0.19,31,43,1,8618,2,1775.49,165
10861,10870,0.06,2,0.12,0.12,31,42,1,11285,2,284.86,11
10861,13132,0.06,1,0.12,0.12,31,42,1,11285,2,1059.45,63
10862,10841,0.13,1,0.24,0.24,31,42,1,11285,2,3573.07,205
10862,10849,0.25,1,0.42,0.47,42,24,2,19314,2,11986.75,937
10862,10867,0.13,2,0.21,0.25,42,24,2,19314,2,13572.92,1155
10862,10886,0.13,2,0.28,0.28,42,45,2,16594,2,3606.75,170
10863,10854,0.18,2,0.43,0.43,21,64,2,21117,0,2407.54,161
10863,10869,0.08,2,0.16,0.16,31,43,1,8618,2,213.86,7
10864,10861,0.1,1,0.19,0.19,31,43,1,8618,2,992.84,55
10864,10881,0.17,2,0.34,0.34,31,43,1,8618,2,1775.49,165
10864,10884,0.06,2,0.12,0.12,31,64,1,9926,2,222.64,11
10865,10847,0.42,1,0.66,0.72,31,23,2,21820,2,12807.32,973
10865,10889,0.34,2,0.54,0.6,31,23,2,21820,2,13020.05,1074
10866,10852,0.09,1,0.17,0.2,42,25,3,29775,2,20239.49,1627
10866,10887,0.09,2,0.16,0.18,42,25,3,29775,2,19494.48,1587
10867,10862,0.13,1,0.21,0.25,42,24,2,19314,2,13570.08,1087
10867,10880,0.12,2,0.21,0.26,42,24,2,19314,2,14755.57,1229
10868,10850,0.12,1,0.22,0.23,31,41,2,24268,2,12396.81,670
10868,10889,0.11,2,0.2,0.21,31,41,2,24268,2,11802.63,656
10869,10863,0.08,1,0.16,0.16,31,43,1,8618,2,615.95,29
10869,10870,0.01,2,0.02,0.02,31,43,1,8618,2,1380.37,68
10870,10861,0.06,1,0.12,0.12,31,42,1,11285,2,1153.84,59
10870,10869,0.01,1,0.02,0.02,31,43,1,8618,2,383.38,17
10870,10878,0.08,2,0.16,0.16,31,43,1,8618,2,511.39,20
10871,10885,0.12,2,0.23,0.23,31,43,1,8618,2,1962.89,255
10871,13130,0.06,2,0.12,0.12,31,42,1,11285,2,1310.87,72
10871,13131,0.14,1,0.29,0.29,21,43,1,8618,2,1505.08,187
10872,10811,0.34,1,0.63,0.7,42,25,3,29775,2,18212.89,1190
10872,10903,0.16,2,0.29,0.32,42,25,3,29775,2,18270.46,1179
10873,10860,0.26,1,0.49,0.5,31,42,1,11285,2,3235.54,130
10873,10890,0.28,2,0.55,0.57,31,42,1,11285,2,5028.44,227
10874,10859,0.25,1,0.49,0.49,31,42,1,11285,2,2970.23,76
10874,10897,0.38,2,0.73,0.74,31,42,1,11285,2,3611.71,104
10875,10848,0.16,1,0.29,0.31,31,24,3,27401,2,12778.32,506
10875,10921,0.25,2,0.45,0.49,31,24,3,27401,2,13889.22,523
10876,10830,0.25,1,0.42,0.47,42,24,3,29228,2,16649.42,810
10876,10898,0.13,2,0.21,0.23,42,24,3,29228,2,17502.58,1106
10877,10854,0.12,1,0.22,0.24,21,24,2,16440,2,9260.08,829
10877,10894,0.09,2,0.17,0.19,21,24,2,16440,2,9012.41,558
10878,10870,0.08,1,0.16,0.16,31,43,1,8618,2,383.38,17
10878,10884,0.02,2,0.04,0.04,31,43,1,8618,2,103.48,3
10878,10899,0.13,1,0.25,0.25,31,64,1,9926,0,634.43,28
10879,10855,0.12,1,0.28,0.28,31,33,2,24044,2,7419.22,314
10879,10916,0.22,2,0.48,0.49,31,33,2,24044,2,8284.19,332
10880,10867,0.12,1,0.21,0.26,42,24,2,19314,2,14690.14,1158
10880,10892,0.25,2,0.42,0.54,42,24,2,19314,2,15509.84,1435
10881,10864,0.17,1,0.34,0.34,31,43,1,8618,2,1215.48,66
10881,10891,0.07,2,0.14,0.14,31,42,1,11285,2,3920.24,221
10881,13130,0.1,2,0.2,0.2,31,43,1,8618,2,1096.74,124
10881,13131,0.07,1,0.14,0.14,31,42,1,11285,2,2592.82,158
10882,10853,0.14,1,0.23,0.28,42,24,2,19314,2,14704.14,1858
10882,10922,0.24,2,0.39,0.5,42,24,2,19314,2,15969.12,1903
10883,10930,0.28,2,0.44,0.47,31,23,2,21820,2,11413.89,712
10883,13422,0.15,1,0.24,0.26,31,23,2,21820,2,10853.9,633
10884,10864,0.06,1,0.12,0,31,64,1,9926,2,0,0
10884,10878,0.02,1,0.04,0.04,31,43,1,8618,2,609.9,28
10884,10891,0.21,2,0.42,0.42,31,43,1,8618,2,103.48,3
10885,10871,0.12,1,0.23,0.23,31,43,1,8618,2,2815.95,259
10885,13128,0.13,1,0.26,0.26,31,42,1,11285,2,47.34,3
10886,10862,0.13,1,0.28,0.28,42,45,2,16594,2,3489.88,168
10886,10931,0.25,2,0.56,0.56,42,45,2,16594,2,2437.6,85
10887,10866,0.09,1,0.16,0.18,42,25,3,29775,2,19275.48,1576
10887,10920,0.2,2,0.36,0.4,42,25,3,29775,2,18684.03,1551
10888,10832,0.44,1,0.7,0.73,34,23,2,21820,2,9114.08,616
10888,10909,0.18,2,0.29,0.29,34,23,2,21820,2,3174.61,247
10888,10918,0.18,1,0.37,0.37,34,73,2,42057,0,10545.93,569
10889,10865,0.34,1,0.54,0.6,31,23,2,21820,2,13053.95,1003
10889,10868,0.11,1,0.2,0.21,31,41,2,24268,2,11526.33,651
10889,10910,0.13,2,0.25,0.27,31,42,1,11285,2,6217.83,134
10889,10926,0.56,2,0.88,1.04,31,23,2,21820,2,15731.71,1601
10890,10842,0.28,1,0.54,0.58,31,34,1,11715,2,5968.33,177
10890,10873,0.28,1,0.55,0.57,31,42,1,11285,2,4769.31,236
10890,10901,0.15,2,0.3,0.3,31,42,1,11285,2,2279.11,54
10890,10913,0.13,2,0.25,0.28,31,34,1,11715,2,7252.3,193
10891,10881,0.07,1,0.14,0.14,31,42,1,11285,2,2631.1,159
10891,10884,0.21,1,0.42,0.42,31,43,1,8618,2,387.27,17
10891,10944,0.29,2,0.57,0.57,31,42,1,11285,2,2932.76,145
10891,13129,0.1,2,0.19,0.19,31,43,1,8618,2,1130.25,81
10892,10880,0.25,1,0.42,0.53,42,24,2,19314,2,15497.38,1353
10892,10902,0.13,2,0.22,0.29,42,24,2,19314,2,16202.7,1535
10893,10869,0.12,2,0.25,0.25,31,64,2,20413,0,1399.07,73
10894,10877,0.09,1,0.17,0.19,21,24,2,16440,2,9592.39,843
10894,10900,0.03,2,0.05,0.05,42,24,2,19314,2,9012.41,558
10895,10851,0.24,2,0.22,0.33,31,11,3,89518,0,68580.49,8785
10896,10954,0.37,1,0.35,0.49,31,11,3,89518,0,66680.41,8464
10897,10874,0.38,1,0.73,0.74,31,42,1,11285,2,3883.41,122
10897,10911,0.25,2,0.49,0.49,31,42,1,11285,2,2853.51,68
10898,10876,0.13,1,0.21,0.23,42,24,3,29228,2,16708.57,811
10898,10923,0.13,2,0.21,0.24,42,24,3,29228,2,19029.02,1220
10899,10924,0.12,1,0.25,0.25,31,64,1,9926,0,634.43,28
10900,10894,0.03,1,0.05,0.05,42,24,2,19314,2,9592.39,843
10900,10928,0.14,2,0.24,0.25,42,24,2,19314,2,9012.41,558
10901,10890,0.15,1,0.3,0.3,31,42,1,11285,2,2182.05,60
10901,10908,0.18,2,0.36,0.36,31,42,1,11285,2,2395.74,68
10902,10851,0.28,2,0.57,0.59,31,71,1,21028,0,9727.79,740
10902,10892,0.13,1,0.22,0.29,42,24,2,19314,2,16194.68,1473
10902,10905,0.06,2,0.1,0.11,31,32,2,27627,2,18727.39,1982
10903,10872,0.16,1,0.29,0.33,42,25,3,29775,2,18942.16,1234
10903,10945,0.25,2,0.45,0.51,42,25,3,29775,2,18892.34,1222
10904,10858,0.25,1,0.46,0.48,31,25,2,18441,2,6027.44,279
10904,10929,0.12,2,0.23,0.24,31,25,2,18441,2,6482.13,281
10905,10902,0.06,1,0.1,0.11,31,32,2,27627,2,16921.89,1053
10905,10907,0.06,2,0.1,0.11,31,32,2,27627,2,16998.05,1525
10905,10954,0.33,1,0.67,0.69,31,71,1,21028,0,9594.62,1303
10906,10914,0.16,2,0.31,0.31,31,42,1,11285,2,972.39,39
10906,10950,0.24,1,0.47,0.47,31,42,1,11285,2,1347.11,47
10907,10905,0.06,1,0.1,0.11,31,32,2,27627,2,16785.16,1289
10907,10917,0.13,2,0.21,0.22,31,32,2,27627,2,15469.42,1389
10908,10901,0.18,1,0.36,0.36,31,42,1,11285,2,2299.55,60
10908,10920,0.17,2,0.33,0.34,31,42,1,11285,2,4223.31,147
10909,10888,0.18,1,0.29,0.33,34,23,2,21820,2,13270.49,810
10909,10934,0.17,2,0.28,0.3,34,32,1,13796,2,7729.3,506
10910,10889,0.13,1,0.25,0.27,31,42,1,11285,2,5778.85,126
10910,10912,0.01,2,0.02,0.02,31,42,1,11285,2,6217.83,134
10911,10897,0.25,1,0.49,0.49,31,42,1,11285,2,3112.41,87
10911,10923,0.13,2,0.25,0.25,31,42,1,11285,2,4088.55,193
10912,10910,0.01,1,0.02,0.02,31,42,1,11285,2,5778.85,126
10912,10975,0.37,2,0.72,0.77,31,42,1,11285,2,6217.83,134
10913,10890,0.13,1,0.25,0.28,31,34,1,11715,2,6977.84,208
10913,10938,0.12,2,0.24,0.26,31,34,1,11715,2,6484.85,166
10914,10906,0.16,1,0.31,0.31,31,42,1,11285,2,991.39,47
10914,10925,0.13,2,0.25,0.25,31,42,1,11285,2,972.39,39
10915,10893,0.13,2,0.25,0.25,31,64,2,20413,0,1399.07,73
10916,10879,0.22,1,0.48,0.49,31,33,2,24044,2,8190.89,343
10916,10935,0.1,2,0.23,0.23,31,33,2,24044,2,8282.22,332
10917,10907,0.13,1,0.21,0.22,31,32,2,27627,2,15242.13,1162
10917,10929,0.13,2,0.21,0.22,31,32,2,27627,2,15405.4,1389
10918,10909,0.14,2,0.28,0.28,34,73,2,42057,0,10220.1,633
10918,10937,0.36,2,0.58,0.61,34,23,2,21820,2,10545.93,569
10919,10952,0.2,1,0.38,0.38,31,42,1,11285,2,1415.96,116
10919,11008,0.13,2,0.25,0.25,31,42,1,11285,2,1385.88,119
10920,10887,0.2,1,0.36,0.41,42,25,3,29775,2,18462.37,1534
10920,10908,0.17,1,0.33,0.34,31,42,1,11285,2,4132.43,139
10920,10927,0.07,2,0.13,0.13,31,42,1,11285,2,3431.65,116
10920,10966,0.25,2,0.46,0.51,42,25,3,29775,2,17735.11,1519
10921,10875,0.25,1,0.45,0.48,31,24,3,27401,2,13673.43,553
10921,10965,0.25,2,0.44,0.47,31,24,3,27401,2,14124.21,576
10922,10882,0.24,1,0.39,0.5,42,24,2,19314,2,15393.49,1923
10922,10939,0.3,2,0.47,0.49,31,23,2,21820,2,9977.6,750
10922,10953,0.18,1,0.28,0.37,42,23,2,23275,0,19003.73,1955
10923,10898,0.13,1,0.21,0.24,42,24,3,29228,2,18233.6,909
10923,10911,0.13,1,0.25,0.26,31,42,1,11285,2,4495.43,213
10923,10936,0.25,2,0.47,0.48,31,42,1,11285,2,3929.16,36
10923,10941,0.13,2,0.21,0.25,42,24,3,29228,2,20476.08,1303
10924,10979,0.34,1,0.67,0.67,31,64,1,9926,0,634.43,28
10925,10914,0.13,1,0.25,0.25,31,42,1,11285,2,991.39,47
10925,10933,0.22,2,0.42,0.42,31,42,1,11285,2,972.39,39
10926,10889,0.56,1,0.88,1.05,31,23,2,21820,2,15928.29,1533
10926,10935,0.19,2,0.3,0.38,31,23,2,21820,2,17163.93,1642
10927,10920,0.07,1,0.13,0.13,31,42,1,11285,2,3361.17,122
10927,10940,0.29,2,0.57,0.58,31,42,1,11285,2,2552.94,51
10928,10900,0.14,1,0.24,0.25,42,24,2,19314,2,9592.39,843
10928,10955,0.17,2,0.29,0.3,42,24,2,19314,2,8698.55,534
10929,10904,0.12,1,0.23,0.24,31,25,2,18441,2,6193.78,273
10929,10917,0.13,1,0.21,0.22,31,32,2,27627,2,15199.81,1162
10929,10932,0.12,2,0.21,0.22,31,32,2,27627,2,13743.1,1161
10929,10969,0.25,2,0.44,0.45,31,24,2,18107,2,6718.25,123
10930,10883,0.28,1,0.44,0.46,31,23,2,21820,2,9975.22,599
10930,10957,0.16,2,0.25,0.27,31,23,2,21820,2,11413.89,712
10931,10886,0.25,1,0.56,0.56,42,45,2,16594,2,2410.06,84
10931,10951,0.12,2,0.28,0.28,42,45,2,16594,2,3637.83,206
10932,10929,0.12,1,0.21,0.22,31,32,2,27627,2,13768.57,900
10932,10943,0.19,2,0.32,0.33,31,32,2,27627,2,12424.92,1080
10933,10925,0.22,1,0.42,0.42,31,42,1,11285,2,991.39,47
10933,10959,0.5,2,0.98,0.98,31,42,1,11285,2,690.13,33
10934,10909,0.17,1,0.28,0.3,34,32,1,13796,2,7605.08,436
10934,10946,0.11,2,0.18,0.18,34,32,1,13796,2,5966.01,391
10935,10916,0.1,1,0.23,0.24,31,33,2,24044,2,8188.11,343
10935,10926,0.19,1,0.3,0.38,31,23,2,21820,2,17473.15,1584
10935,10947,0.25,2,0.39,0.44,31,23,2,21820,2,13868.58,1224
10935,10958,0.13,2,0.23,0.25,42,25,3,29775,2,17406.43,997
10936,10923,0.25,1,0.47,0.49,31,42,1,11285,2,4333.53,44
10936,10942,0.12,2,0.24,0.25,31,42,1,11285,2,4508.09,49
10937,10918,0.36,1,0.58,0.61,34,23,2,21820,2,10220.1,633
10937,10950,0.29,2,0.46,0.49,31,23,2,21820,2,10484.01,596
10938,10913,0.12,1,0.24,0.26,31,34,1,11715,2,6223.6,181
10938,10980,0.25,2,0.48,0.52,31,34,1,11715,2,6482.48,166
10939,10922,0.3,1,0.47,0.49,31,23,2,21820,2,10348.4,730
10939,10956,0.32,2,0.51,0.54,31,23,2,21820,2,10988.69,848
10940,10927,0.29,1,0.57,0.58,31,42,1,11285,2,2596.5,60
10940,10948,0.13,2,0.26,0.26,31,42,1,11285,2,2866.16,65
10941,10923,0.13,1,0.21,0.25,42,24,3,29228,2,19683.16,1004
10941,10967,0.13,2,0.21,0.24,42,24,3,29228,2,19550.52,1255
10942,10936,0.12,1,0.24,0.25,31,42,1,11285,2,5030.6,60
10942,10951,0.12,2,0.24,0.25,31,42,1,11285,2,5783.8,169
10943,10932,0.19,1,0.32,0.33,31,32,2,27627,2,12486.2,817
10943,10957,0.19,2,0.31,0.32,31,32,2,27627,2,12480.65,1080
10944,10891,0.29,1,0.57,0.57,31,42,1,11285,2,1999.32,98
10944,10982,0.2,2,0.38,0.38,31,42,1,11285,2,2932.76,145
10945,10903,0.25,1,0.45,0.52,42,25,3,29775,2,19636.89,1262
10945,11011,0.38,2,0.7,0.79,42,25,3,29775,2,18534.45,1121
10946,10934,0.11,1,0.18,0.18,34,32,1,13796,2,5967.43,319
10946,11023,0.49,2,0.81,0.83,34,32,1,13796,2,5966.01,391
10947,10935,0.25,1,0.39,0.44,31,23,2,21820,2,14032.45,1193
10947,10962,0.25,2,0.4,0.44,31,23,2,21820,2,13404.86,1245
10948,10940,0.13,1,0.26,0.26,31,42,1,11285,2,2960.63,74
10948,10964,0.25,2,0.48,0.48,31,42,1,11285,2,2866.16,65
10949,10895,0.35,2,0.32,0.48,31,11,3,89518,0,68580.49,8785
10949,10902,0.3,2,0.6,0.63,31,71,1,21028,0,11525.27,1607
10950,10906,0.24,2,0.47,0.47,31,42,1,11285,2,1411.54,38
10950,10937,0.29,1,0.46,0.49,31,23,2,21820,2,10110.16,663
10950,10961,0.25,2,0.4,0.42,31,23,2,21820,2,10399.21,609
10950,10976,0.16,2,0.27,0.29,31,32,1,13796,2,7990.61,527
10951,10931,0.12,1,0.28,0.28,42,45,2,16594,2,3698.46,191
10951,10942,0.12,1,0.24,0.27,31,42,1,11285,2,6340.06,172
10951,10960,0.12,2,0.24,0.24,31,42,1,11285,2,3282.8,102
10951,10992,0.25,2,0.49,0.5,31,42,1,11285,2,4045.06,384
10952,10919,0.2,2,0.38,0.38,31,42,1,11285,2,1385.88,119
10952,13129,0.29,1,0.57,0.57,31,42,1,11285,2,1105.92,87
10953,11018,0.39,1,0.61,0.8,42,23,2,23275,0,19003.73,1955
10954,10981,0.18,1,0.16,0.27,31,11,3,89518,0,76275.02,9767
10955,10928,0.17,1,0.29,0.3,42,24,2,19314,2,9256.35,826
10955,10985,0.19,2,0.31,0.33,42,24,2,19314,2,9313.3,621
10956,10939,0.32,1,0.51,0.54,31,23,2,21820,2,11373.21,831
10956,10980,0.43,2,0.68,0.74,31,23,2,21820,2,11924.44,949
10957,10930,0.16,1,0.25,0.26,31,23,2,21820,2,9974.89,599
10957,10943,0.19,1,0.31,0.32,31,32,2,27627,2,12591.23,817
10957,10963,0.13,2,0.21,0.22,31,32,2,27627,2,13101.38,959
10957,10995,0.25,2,0.4,0.45,31,23,2,21820,2,14004.67,805
10958,10935,0.13,1,0.23,0.26,42,25,3,29775,2,17457.66,981
10958,11027,0.37,2,0.68,0.75,42,25,3,29775,2,17046.11,1003
10959,10933,0.5,1,0.98,0.98,31,42,1,11285,2,703.76,34
10959,10977,0.68,2,1.32,1.32,31,42,1,11285,2,878.52,6
10960,10951,0.12,1,0.24,0.24,31,42,1,11285,2,3451.55,99
10960,10968,0.16,2,0.31,0.32,31,42,1,11285,2,4103.52,136
10961,10950,0.25,1,0.4,0.42,31,23,2,21820,2,10386.48,639
10961,10972,0.26,2,0.4,0.42,31,23,2,21820,2,10399.21,609
10962,10947,0.25,1,0.4,0.45,31,23,2,21820,2,13625.08,1180
10962,10974,0.25,2,0.4,0.45,31,23,2,21820,2,13947.37,1275
10963,10957,0.13,1,0.21,0.22,31,32,2,27627,2,12161.34,727
10963,10978,0.25,2,0.42,0.43,31,32,2,27627,2,11819.19,874
10964,10948,0.25,1,0.48,0.49,31,42,1,11285,2,2960.63,74
10964,10975,0.25,2,0.48,0.49,31,42,1,11285,2,2753.24,64
10965,10921,0.25,1,0.44,0.47,31,24,3,27401,2,14090.69,611
10965,10988,0.16,2,0.28,0.3,31,24,3,27401,2,14124.21,576
10966,10920,0.25,1,0.46,0.52,42,25,3,29775,2,17493.05,1488
10966,10983,0.1,2,0.18,0.2,42,25,3,29775,2,17822.52,1520
10967,10941,0.13,1,0.21,0.24,42,24,3,29228,2,18676.51,962
10967,11004,0.25,2,0.42,0.47,42,24,3,29228,2,18244.66,1228
10968,10960,0.16,1,0.31,0.32,31,42,1,11285,2,4282.84,131
10968,10971,0.12,2,0.23,0.24,31,42,1,11285,2,4332.08,144
10969,10929,0.25,1,0.44,0.46,31,24,2,18107,2,6198.82,149
10969,10987,0.13,2,0.22,0.22,31,24,2,18107,2,5657.5,76
10970,10915,0.34,2,0.67,0.67,31,64,2,20413,0,1399.07,73
10971,10968,0.12,1,0.23,0.24,31,42,1,11285,2,4529.27,136
10971,10984,0.13,2,0.25,0.26,31,42,1,11285,2,3840.63,89
10972,10961,0.26,1,0.4,0.42,31,23,2,21820,2,10386.48,639
10972,10986,0.25,2,0.4,0.43,31,23,2,21820,2,11879.68,665
10972,10999,0.17,2,0.32,0.32,31,42,1,11285,2,4203.56,136
10973,10949,0.19,2,0.18,0.31,31,11,3,89518,0,80105.77,10392
10974,10962,0.25,1,0.4,0.45,31,23,2,21820,2,14175.11,1208
10974,10989,0.25,2,0.4,0.45,31,23,2,21820,2,13581.47,1260
10975,10912,0.37,1,0.72,0.79,31,42,1,11285,2,5778.85,126
10975,10964,0.25,1,0.48,0.48,31,42,1,11285,2,2852.86,73
10975,11002,0.5,2,0.97,0.99,31,42,1,11285,2,2740.08,42
10975,11021,0.24,2,0.46,0.48,31,42,1,11285,2,5569.64,104
10976,10950,0.16,1,0.27,0.29,31,32,1,13796,2,7693.92,555
10976,11015,0.22,2,0.37,0.4,31,32,1,13796,2,7990.61,527
10977,10959,0.68,1,1.32,1.32,31,42,1,11285,2,815.7,3
10977,10994,0.19,2,0.36,0.36,31,42,1,11285,2,878.52,6
10978,10963,0.25,1,0.42,0.43,31,32,2,27627,2,10929.15,642
10978,10985,0.12,2,0.21,0.22,31,32,2,27627,2,12359.36,899
10979,11007,0.17,1,0.34,0.34,31,64,1,9926,0,679.45,30
10980,10938,0.25,1,0.48,0.53,31,34,1,11715,2,6223.5,181
10980,10956,0.43,1,0.68,0.74,31,23,2,21820,2,12285.96,924
10980,10990,0.25,2,0.4,0.46,31,23,2,21820,2,14007.09,1125
10980,11032,0.25,2,0.46,0.51,31,25,2,18441,2,10746.65,286
10981,11033,0.25,1,0.23,0.38,31,11,3,89518,0,76275.02,9767
10982,10944,0.2,1,0.38,0.38,31,42,1,11285,2,1999.32,98
10982,11012,0.18,2,0.35,0.35,31,42,1,11285,2,3305.48,177
10983,10966,0.1,1,0.18,0.2,42,25,3,29775,2,17573.08,1490
10983,11005,0.15,2,0.28,0.31,42,25,3,29775,2,17735.11,1519
10984,10971,0.13,1,0.25,0.25,31,42,1,11285,2,4053.24,75
10984,10993,0.22,2,0.43,0.44,31,42,1,11285,2,3840.63,89
10985,10955,0.19,1,0.31,0.33,42,24,2,19314,2,10005.7,923
10985,10978,0.12,1,0.21,0.21,31,32,2,27627,2,11422.43,664
10985,10991,0.13,2,0.24,0.24,31,42,2,23051,2,6546.07,372
10985,11020,0.19,2,0.32,0.36,42,24,2,19314,2,11514.48,716
10986,10972,0.25,1,0.4,0.43,31,23,2,21820,2,11689.67,686
10986,10997,0.25,2,0.4,0.43,31,23,2,21820,2,11879.68,665
10987,10969,0.13,1,0.22,0.23,31,24,2,18107,2,5163.67,104
10987,11009,0.12,2,0.22,0.22,31,24,2,18107,2,5730.84,97
10988,10965,0.16,1,0.28,0.3,31,24,3,27401,2,14090.69,611
10988,11006,0.1,2,0.17,0.18,31,24,3,27401,2,13789.86,573
10989,10974,0.25,1,0.4,0.45,31,23,2,21820,2,13809.93,1181
10989,10996,0.13,2,0.2,0.23,31,23,2,21820,2,14874.57,1403
10990,10980,0.25,1,0.4,0.46,31,23,2,21820,2,14230.63,1116
10990,11005,0.26,2,0.4,0.46,31,23,2,21820,2,14680.84,1191
10991,10985,0.13,1,0.24,0.24,31,42,2,23051,2,6842.82,451
10991,10998,0.13,2,0.24,0.24,31,42,2,23051,2,6581.41,374
10992,10951,0.25,1,0.49,0.51,31,42,1,11285,2,4493.19,375
10992,11045,0.25,2,0.48,0.48,31,42,1,11285,2,3424.82,364
10993,10984,0.22,1,0.43,0.44,31,42,1,11285,2,4053.24,75
10993,11000,0.15,2,0.3,0.31,31,42,1,11285,2,3598.17,83
10994,10977,0.19,1,0.36,0.36,31,42,1,11285,2,815.7,3
10994,11001,0.15,2,0.29,0.29,31,42,1,11285,2,627.13,1
10994,11047,0.27,2,0.52,0.52,31,42,1,11285,2,667.38,5
10995,10957,0.25,1,0.4,0.45,31,23,2,21820,2,13616.28,661
10995,11025,0.13,2,0.2,0.22,31,23,2,21820,2,13655.98,781
10996,10989,0.13,1,0.2,0.23,31,23,2,21820,2,15089.24,1324
10996,11004,0.13,2,0.21,0.27,31,23,2,21820,2,17190.06,1486
10996,11028,0.13,2,0.28,0.28,42,45,1,8098,2,2946.85,137
10997,10986,0.25,1,0.4,0.43,31,23,2,21820,2,11689.67,686
10997,11014,0.25,2,0.39,0.45,31,23,2,21820,2,14645.66,828
10997,11030,0.13,2,0.25,0.25,31,42,1,11285,2,3566.96,118
10998,10970,0.17,2,0.33,0.33,31,64,2,20413,0,1475.72,69
10998,10991,0.13,1,0.24,0.24,31,42,2,23051,2,6842.82,451
10998,11007,0.09,2,0.18,0.2,31,42,1,11285,2,7042.71,389
10998,11056,0.25,2,0.49,0.49,31,42,1,11285,2,1046.29,39
10999,10972,0.17,1,0.32,0.32,31,42,1,11285,2,4380.84,145
10999,11024,0.09,2,0.18,0.18,31,42,1,11285,2,4458.28,161
11000,10993,0.15,1,0.3,0.3,31,42,1,11285,2,3840.6,71
11000,11009,0.1,2,0.2,0.2,31,42,1,11285,2,3308.92,78
11001,10994,0.15,1,0.29,0.29,31,42,1,11285,2,1040.68,0
11001,11006,0.06,2,0.12,0.12,31,42,1,11285,2,1716.69,72
11002,10975,0.5,1,0.97,0.99,31,42,1,11285,2,2872.05,40
11002,11027,0.25,2,0.49,0.49,31,42,1,11285,2,1633.88,4
11004,10967,0.25,1,0.42,0.47,42,24,3,29228,2,17469.06,929
11004,10996,0.13,1,0.21,0.27,31,23,2,21820,2,17585.85,1448
11004,11010,0.08,2,0.12,0.15,31,23,2,21820,2,16660.33,1526
11004,11046,0.17,2,0.29,0.32,42,24,3,29228,2,17523.82,1336
11005,10983,0.15,1,0.28,0.31,42,25,3,29775,2,17493.05,1488
11005,10990,0.26,1,0.4,0.47,31,23,2,21820,2,14987.83,1171
11005,11017,0.19,2,0.3,0.34,42,23,2,23275,2,14251.64,1026
11005,11065,0.25,2,0.46,0.53,42,25,3,29775,2,19732.12,1542
11006,10988,0.1,1,0.17,0.18,31,24,3,27401,2,13755.39,606
11006,11001,0.06,1,0.12,0.12,31,42,1,11285,2,2121.86,70
11006,11041,0.13,2,0.24,0.26,31,24,3,27401,2,14246.42,612
11007,10998,0.09,1,0.18,0.2,31,42,1,11285,2,8023.57,496
11007,11029,0.24,2,0.46,0.5,31,42,1,11285,2,7220.88,399
11008,10919,0.13,1,0.25,0.25,31,42,1,11285,2,1415.96,116
11008,11012,0.09,1,0.17,0.17,31,42,1,11285,2,1385.88,119
11009,10987,0.12,1,0.22,0.23,31,24,2,18107,2,5263.85,113
11009,11000,0.1,1,0.2,0.2,31,42,1,11285,2,3553.02,67
11009,11026,0.16,2,0.3,0.3,31,42,1,11285,2,2375.53,85
11009,11066,0.25,2,0.45,0.47,31,24,2,18107,2,7484.27,213
11010,11004,0.08,1,0.12,0.15,31,23,2,21820,2,17256.57,1495
11010,11040,0.29,2,0.46,0.56,31,23,2,21820,2,16345.39,1537
11011,10945,0.38,1,0.7,0.79,42,25,3,29775,2,18669.43,1151
11011,11042,0.12,2,0.21,0.24,42,25,3,29775,2,19333.87,1151
11012,10982,0.18,1,0.35,0.35,31,42,1,11285,2,2554.96,119
11012,11008,0.09,2,0.17,0.17,31,42,1,11285,2,1415.96,116
11012,11039,0.3,1,0.58,0.59,31,42,1,11285,2,4660.1,294
11013,11034,0.25,2,0.49,0.49,31,42,1,11285,2,2516.5,152
11014,10997,0.25,1,0.39,0.46,31,23,2,21820,2,14953.73,845
11014,11035,0.25,2,0.4,0.48,31,23,2,21820,2,15386.42,863
11015,10976,0.22,1,0.37,0.39,31,32,1,13796,2,7693.92,555
11015,11049,0.12,2,0.2,0.21,31,32,1,13796,2,7609.39,507
11016,10922,0.56,2,0.89,1.22,31,23,2,21820,0,18057.3,1995
11016,11018,0.01,2,0.02,0.02,31,42,1,11285,2,1098.33,79
11017,11005,0.19,1,0.3,0.33,42,23,2,23275,2,14097.67,994
11017,11044,0.3,2,0.48,0.53,42,23,2,23275,2,14182.05,1056
11018,11016,0.01,1,0.02,0.02,31,42,1,11285,2,481.73,20
11018,11031,0.1,2,0.2,0.2,31,42,1,11285,2,1572.66,104
11018,11092,0.39,1,0.62,0.85,42,23,2,23275,0,19659.39,2016
11019,11022,0.07,2,0.12,0.15,42,24,2,19314,2,14749.78,1026
11019,11041,0.21,1,0.35,0.48,42,24,2,19314,2,15895.55,1060
11020,10985,0.19,1,0.32,0.36,42,24,2,19314,2,10973.21,704
11020,11063,0.19,2,0.31,0.34,42,24,2,19314,2,10458.39,619
