a,b,link_id,link_id2,distance,dircode,time,congtime,area_type,facl_type,num_lanes,capacity,twoway,location,screenline,zone,constructn,ccc,evac,corridor,c_segment,cosite,aadt,pswadt,auto,lt_trk,hy_trk,pddir_cnt,pdtrk_dir,dir_count,dltrk_dir,vol_total,trk_vol,vht,cht,vht1,cht1,trk_pct,spd_lnk,spd_lnk2,speed_org,speed_cng,uroadfactor,confactor,anode,bnode
7729,7800,772907800,0772907800,.66,2,1.1,1.23,31,32,1,2097,2,1,99,0,0,1,1,28,1028003,X,0,0,0,0,0,0,0,0,0,1492.76,97,27.37,0,30.7,43.12,6.5,0,0,36,32.22,.75,.4521,7729,7800
7730,7709,770907730,0770907730,.1,1,.19,.21,31,25,2,2803,2,1,99,0,0,0,0,525,1525002,X,0,0,0,0,0,0,0,0,0,1719.21,131,5.44,0,5.98,9.75,7.62,0,1301,33,29.77,.75,.4521,7709,7730
7730,7794,773007794,0773007794,.4,2,.73,.79,42,25,2,2990,2,1,99,0,0,0,0,525,1525002,X,0,0,0,0,0,0,0,0,0,1757.33,90,21.38,0,23.2,39.48,5.12,0,1301,33,30.49,.75,.4521,7730,7794
7731,7673,767307731,0767307731,.76,1,1.09,1.1,31,21,2,5942,2,1,99,0,0,1,1,502,1502001,X,0,0,0,0,0,0,0,0,0,1609.62,161,29.24,0,29.41,108.55,10,0,0,42,41.65,.75,.4521,7673,7731
7731,7781,773107781,0773107781,.63,2,.9,.91,31,21,2,5942,2,1,99,0,0,1,1,502,1502001,X,0,0,0,0,0,0,0,0,0,2003.36,179,30.05,0,30.42,90.21,8.93,0,0,42,41.65,.75,.4521,7731,7781
7732,7639,763907732,0763907732,.59,1,.93,1.61,31,23,2,3317,2,1,99,0,0,0,0,510,1510001,FD_105239,0,0,0,0,0,0,0,0,0,3595.41,400,55.73,0,96.2,88.74,11.13,0,0,38,21.91,.75,.4521,7639,7732
7732,7701,770107732,0770107732,.27,1,.53,.53,31,42,1,1715,2,1,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,285.66,30,2.52,0,2.52,15.16,10.5,0,0,31,30.99,.85,.4521,7701,7732
7732,7758,773207758,0773207758,.16,2,.27,.35,42,24,2,2936,2,1,99,0,0,0,0,510,1510001,X,0,0,0,0,0,0,0,0,0,2453.8,414,11.04,0,14.27,17.07,16.87,0,0,36,27.86,.75,.4521,7732,7758
7733,7727,772707733,0772707733,.15,1,.34,.34,31,45,1,1231,2,1,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,470.67,14,2.67,0,2.68,7.02,2.97,0,0,27,26.59,.85,.4521,7727,7733
7733,7742,773307742,0773307742,.1,2,.23,.24,31,45,1,1231,2,1,99,0,0,0,0,0,0,HI_327490,2200,2300,0,0,0,195,0,1266,0,835.84,17,3.2,.75,3.4,5.01,2.03,0,0,27,25.03,.85,.4521,7733,7742
7734,7610,761007734,0761007734,.75,1,1.16,2.93,51,36,1,883,2,1,99,0,0,0,1,0,0,HI_240031,0,0,0,0,0,0,0,0,0,1182.69,61,22.87,0,57.73,43.11,5.16,5502,0,39,15.45,.75,.4521,7610,7734
7734,7806,773407806,0773407806,1.56,2,3.23,3.23,51,46,1,543,2,1,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,44.12,2,2.37,0,2.37,29.26,4.53,5673,0,29,28.96,.85,.4521,7734,7806
7734,7863,773407863,0773407863,1.36,2,2.1,2.26,51,36,1,883,2,1,99,0,0,0,1,0,0,HI_210051,11000,11500,0,0,0,1143,0,5702,0,561.62,62,19.66,40.01,21.18,33.31,11.04,0,0,39,36.17,.75,.4521,7734,7863
7735,7679,773507679,0773507679,.34,2,.46,.49,31,75,1,3196,0,1,99,0,0,0,0,0,0,FD_102732,0,0,0,0,0,0,0,0,0,1952.46,164,14.97,0,15.96,26.12,8.4,0,0,45,42.01,.75,.4521,7679,7735
7735,7745,773507745,0773507745,.71,1,.94,1.24,31,75,1,3196,0,1,99,0,0,0,0,0,0,FD_102734,0,0,0,0,0,0,0,0,0,2904.67,484.46,45.51,0,60.22,66.27,16.68,0,0,45,34.17,.75,.4521,7735,7745
7736,7690,769007736,0769007736,.25,1,.56,.56,31,45,1,1231,2,1,99,0,0,1,1,0,0,X,0,0,0,0,0,0,0,0,0,402.76,24,3.76,0,3.77,11.53,5.96,0,0,27,27.06,.85,.4521,7690,7736
7736,7722,772207736,0772207736,.24,1,.6,.6,31,47,1,938,2,1,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,100.12,0,1,0,1,9.38,0,0,0,24,23.89,.85,.4521,7722,7736
7736,7743,773607743,0773607743,.16,2,.41,.41,31,47,1,938,2,1,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,328.28,1,2.24,0,2.25,6.44,.3,0,0,24,23.78,.85,.4521,7736,7743
7736,9047,773609047,0773609047,.25,2,.56,.56,31,45,1,1231,2,1,99,0,0,1,1,0,0,X,0,0,0,0,0,0,0,0,0,252.99,30,2.36,0,2.36,11.49,11.86,0,0,27,26.77,.85,.4521,7736,9047
7737,7691,769107737,0769107737,.25,1,.49,.49,31,42,1,1715,2,1,99,0,0,0,0,0,0,HI_322610,0,0,0,0,0,0,0,0,0,394.95,17,3.23,0,3.23,14.02,4.3,0,0,31,30.91,.85,.4521,7691,7737
7737,7728,772807737,0772807737,.13,1,.21,.27,42,23,3,5306,2,1,99,0,0,0,0,515,1515007,X,0,0,0,0,0,0,0,0,0,4299.94,322,15.05,0,19,23.44,7.49,0,307,38,30.02,.75,.4521,7728,7737
7737,7748,773707748,0773707748,.29,2,.45,.5,42,23,3,5306,2,1,99,0,0,0,0,515,1515007,X,0,0,0,0,0,0,0,0,0,3326.73,343,24.95,0,27.62,44.05,10.31,0,307,38,34.49,.75,.4521,7737,7748
7737,7759,773707759,0773707759,.14,2,.31,.31,31,45,1,1231,2,1,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,391.09,26,2.02,0,2.03,6.38,6.65,0,0,27,27.23,.85,.4521,7737,7759
7738,7716,771607738,0771607738,.14,1,.21,.31,31,23,2,3317,2,1,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,3188.55,211,11.16,0,16.48,17.14,6.62,0,0,38,26.15,.75,.4521,7716,7738
7738,7746,773807746,0773807746,.19,2,.3,.33,31,23,2,3317,2,1,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,2115.2,209,10.58,0,11.78,18.46,9.88,0,0,38,34.45,.75,.4521,7738,7746
7739,7710,771007739,0771007739,.2,1,.5,.5,31,47,2,1898,2,1,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,492.91,12,4.11,0,4.11,15.84,2.43,0,0,24,23.99,.85,.4521,7710,7739
7739,7740,773907740,0773907740,.22,2,.56,.63,31,47,2,1898,2,1,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,1525.68,19,14.24,0,15.95,19.84,1.25,0,0,24,21.46,.85,.4521,7739,7740
7739,7767,773907767,0773907767,.29,2,.73,.73,31,47,2,1898,2,1,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,192.02,4,2.34,0,2.34,23.09,2.08,0,0,24,23.88,.85,.4521,7739,7767
7740,7739,773907740,0773907740,.22,1,.56,.56,31,47,2,1898,2,1,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,684.94,16,6.39,0,6.42,17.8,2.34,0,0,24,23.92,.85,.4521,7739,7740
7740,7741,774007741,0774007741,.24,2,.6,.65,31,47,2,1898,2,1,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,1380.87,18,13.81,0,14.92,20.51,1.3,0,0,24,22.31,.85,.4521,7740,7741
7741,7740,774007741,0774007741,.24,1,.6,.61,31,47,2,1898,2,1,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,1007.38,17,10.07,0,10.3,19.41,1.69,0,0,24,23.57,.85,.4521,7740,7741
7741,7750,774107750,0774107750,.17,2,.43,.52,31,47,2,1898,2,1,99,0,0,0,0,0,0,FD_105711,20500,22000,686,17,15,718,32,11101,180,1755.53,15,12.58,5.15,15.23,16.46,.85,0,0,24,19.82,.85,.4521,7741,7750
7742,7733,773307742,0773307742,.1,1,.23,.23,31,45,1,1231,2,1,99,0,0,0,0,0,0,HI_327490,2200,2300,0,0,0,124,0,1034,0,398.01,14,1.53,.48,1.53,4.73,3.52,0,0,27,26.47,.85,.4521,7733,7742
7742,7753,774207753,0774207753,.26,2,.58,.61,31,45,1,1231,2,1,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,829.72,21,8.02,0,8.5,12.6,2.53,0,0,27,25.65,.85,.4521,7742,7753
7743,7736,773607743,0773607743,.16,1,.41,.41,31,47,1,938,2,1,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,96.07,0,.66,0,.66,6.41,0,0,0,24,23.88,.85,.4521,7736,7743
7743,7769,774307769,0774307769,.34,2,.86,.86,31,47,1,938,2,1,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,327.1,1,4.69,0,4.71,13.5,.31,0,0,24,23.78,.85,.4521,7743,7769
7744,7703,770307744,0770307744,.25,1,.42,.56,42,24,2,2936,2,1,99,0,0,0,0,3,1003001,FD_105088,20500,22000,1755,43,21,1820,64,10343,320,2541.7,33,17.79,12.74,23.67,27.34,1.3,0,1003,36,26.75,.75,.4521,7703,7744
7744,7774,774407774,0774407774,.15,2,.25,.27,42,24,2,2936,2,1,99,0,0,0,0,3,1003001,X,0,0,0,0,0,0,0,0,0,1746.79,63,7.28,0,7.93,13.32,3.61,0,1003,36,33.28,.75,.4521,7744,7774
7745,7764,774507764,0774507764,.21,1,.2,.23,31,12,3,13672,0,1,99,0,0,1,1,10,1010006,X,0,0,0,0,0,0,0,0,0,9898.9,1887.34,33,0,38.57,53.27,19.07,0,0,65,54.44,.7,.4521,7745,7764
7746,7738,773807746,0773807746,.19,1,.3,.46,31,23,2,3317,2,1,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,3298.26,242,16.49,0,25.35,25.49,7.34,0,0,38,24.96,.75,.4521,7738,7746
7746,7771,774607771,0774607771,.27,2,.43,.49,31,23,2,3317,2,1,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,2208.22,218,15.83,0,17.91,26.9,9.87,0,0,38,33.3,.75,.4521,7746,7771
7747,7766,774707766,0774707766,.28,2,.67,.7,31,46,1,985,2,1,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,624.87,8,6.98,0,7.3,11.51,1.28,0,0,25,23.81,.85,.4521,7747,7766
7747,7795,774707795,0774707795,.26,2,.62,.62,31,46,1,985,2,1,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,217.08,11,2.24,0,2.24,10.18,5.07,0,0,25,24.98,.85,.4521,7747,7795
7748,7737,773707748,0773707748,.29,1,.45,.56,42,23,3,5306,2,1,99,0,0,0,0,515,1515007,X,0,0,0,0,0,0,0,0,0,4248.31,318,31.86,0,39.87,49.8,7.49,0,307,38,30.51,.75,.4521,7737,7748
7748,7773,774807773,0774807773,.22,2,.35,.38,42,23,3,5306,2,1,99,0,0,0,0,515,1515007,X,0,0,0,0,0,0,0,0,0,3114.58,284,18.17,0,19.71,33.58,9.12,0,307,38,34.66,.75,.4521,7748,7773
7749,7718,771807749,0771807749,.37,1,.61,.68,31,32,1,2097,2,1,99,0,0,1,1,564,1564002,X,0,0,0,0,0,0,0,0,0,1448.56,155,14.73,0,16.32,23.62,10.7,0,0,36,32.7,.75,.4521,7718,7749
7749,7819,774907819,0774907819,.66,2,1.1,1.11,31,32,1,2097,2,1,21,0,0,1,1,564,1564002,FD_100054,0,0,0,0,0,0,0,0,0,694.99,94,12.74,0,12.81,38.66,13.53,0,0,36,35.68,.75,.4521,7749,7819
7750,7721,772107750,0772107750,.24,1,.4,.7,42,24,3,4442,2,1,99,0,0,1,1,60,1060003,X,0,0,0,0,0,0,0,0,0,4855.77,406,32.37,0,56.57,51.75,8.36,0,0,36,20.44,.75,.4521,7721,7750
7750,7741,774107750,0774107750,.17,1,.43,.44,31,47,2,1898,2,1,99,0,0,0,0,0,0,FD_105711,20500,22000,1908,15,15,1937,30,10899,186,916.29,12,6.57,13.88,6.67,13.81,1.31,0,0,24,23.62,.85,.4521,7741,7750
7750,7776,775007776,0775007776,.25,2,.4,.49,31,23,2,3317,2,1,99,0,0,0,1,524,1524001,X,0,0,0,0,0,0,0,0,0,2558.52,203,17.06,0,20.82,26.99,7.93,0,0,38,31,.75,.4521,7750,7776
7750,7813,775007813,0775007813,.42,2,.7,.78,42,24,3,4442,2,1,19,0,0,1,1,60,1060004,FD_105370,59000,63000,2625,82,23,2730,105,31934,642,2879.5,320,33.59,31.85,37.63,58.05,11.11,0,0,36,32.33,.75,.4521,7750,7813
7751,7725,772507751,0772507751,.2,1,.39,.4,31,42,1,1715,2,1,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,969.18,106,6.3,0,6.48,11.48,10.94,0,0,31,30.22,.85,.4521,7725,7751
7751,7825,775107825,0775107825,.43,2,.83,1.2,31,42,1,1715,2,1,99,0,0,0,0,0,0,HI_222195,10500,11000,0,0,0,1301,0,5317,0,1920.73,105,26.57,18,38.57,34.45,5.47,0,0,31,21.43,.85,.4521,7751,7825
7752,7711,771107752,0771107752,.27,1,.53,.55,31,42,1,1715,2,1,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,1018.58,109,9,0,9.32,15.69,10.7,0,0,31,30.04,.85,.4521,7711,7752
7752,7819,775207819,0775207819,.4,2,.76,.79,31,42,1,1715,2,1,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,1059.73,101,13.42,0,13.99,22.64,9.53,0,0,31,29.95,.85,.4521,7752,7819
7753,7715,771507753,0771507753,.25,1,.46,.5,31,25,2,2803,2,1,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,1597.61,107,12.25,0,13.19,23.13,6.7,0,1207,33,30.58,.75,.4521,7715,7753
7753,7742,774207753,0774207753,.26,1,.58,.58,31,45,1,1231,2,1,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,414.35,21,4.01,0,4.02,11.94,5.07,0,0,27,27.08,.85,.4521,7742,7753
7753,7798,775307798,0775307798,.25,2,.46,.53,42,25,2,2990,2,1,99,0,0,0,0,0,0,HI_327110,0,0,0,0,0,0,0,0,0,2082.7,147,15.97,0,18.43,26.46,7.06,0,1207,33,28.61,.75,.4521,7753,7798
7754,7683,775407683,0775407683,.8,2,1.06,1.34,31,75,1,3196,0,1,99,0,0,0,0,0,0,FD_102733,0,0,0,0,0,0,0,0,0,2760.18,374.05,48.76,0,61.62,71.35,13.55,0,0,45,35.63,.75,.4521,7683,7754
7754,7808,775407808,0775407808,.43,1,.58,.68,31,75,1,3196,0,1,99,0,0,0,0,0,0,FD_102731,0,0,0,0,0,0,0,0,0,2487.7,433.46,24.05,0,28.23,36.27,17.42,0,0,45,38.21,.75,.4521,7754,7808
7755,7714,771407755,0771407755,.26,1,.43,.53,42,24,2,2936,2,1,99,0,0,0,0,565,1565002,X,0,0,0,0,0,0,0,0,0,2278.82,66,16.33,0,20.02,25.79,2.9,0,803,36,29.08,.75,.4521,7714,7755
7755,7797,775507797,0775507797,.25,2,.41,.42,42,24,2,2936,2,1,99,0,0,0,0,565,1565002,X,0,0,0,0,0,0,0,0,0,1295.79,98,8.85,0,9.13,20.69,7.56,0,803,36,35.15,.75,.4521,7755,7797
7756,7808,775607808,0775607808,.32,1,.29,.3,31,12,3,13672,0,1,99,0,0,1,1,55,1055001,X,0,0,0,0,0,0,0,0,0,6173.98,848.65,29.84,0,30.81,68.22,13.75,0,0,65,63.35,.7,.4521,7756,7808
7757,7723,772307757,0772307757,.42,1,1.06,1.06,31,47,1,938,2,1,99,0,0,0,0,0,0,HI_323600,0,0,0,0,0,0,0,0,0,248.2,15,4.38,0,4.39,16.59,6.04,0,0,24,23.93,.85,.4521,7723,7757
7757,7772,775707772,0775707772,.15,2,.38,.4,31,47,1,938,2,1,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,599.61,17,3.8,0,3.98,6.22,2.84,0,0,24,22.63,.85,.4521,7757,7772
7758,7732,773207758,0773207758,.16,1,.27,.43,42,24,2,2936,2,1,99,0,0,0,0,510,1510001,X,0,0,0,0,0,0,0,0,0,3003.45,357,13.52,0,21.53,21.04,11.89,0,0,36,22.6,.75,.4521,7732,7758
7758,7799,775807799,0775807799,.25,2,.41,.53,42,24,2,2936,2,1,99,0,0,0,0,510,1510001,X,0,0,0,0,0,0,0,0,0,2434.41,409,16.64,0,21.36,25.76,16.8,0,0,36,28.32,.75,.4521,7758,7799
7759,7737,773707759,0773707759,.14,1,.31,.32,31,45,1,1231,2,1,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,633.69,26,3.27,0,3.34,6.49,4.1,0,0,27,26.77,.85,.4521,7737,7759
7759,7782,775907782,0775907782,.11,2,.25,.25,31,45,1,1231,2,1,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,418.72,26,1.74,0,1.75,5.15,6.21,0,0,27,26.61,.85,.4521,7759,7782
7760,7697,776007697,0776007697,.36,2,.72,.72,31,71,1,3196,0,1,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,626.18,23,7.51,0,7.52,38.38,3.67,0,0,30,29.94,.75,.4521,7697,7760
7760,7698,776007698,0776007698,.36,2,.39,.43,31,92,2,6868,0,1,99,0,0,1,1,93,1093006,X,0,0,0,0,0,0,0,0,0,3647.53,20,23.71,0,25.96,48.89,.55,0,0,55,49.9,.7,.4521,7698,7760
7761,7696,769607761,0769607761,.39,1,.64,1.34,31,32,1,2097,2,1,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,2584.28,196,27.57,0,57.71,46.83,7.58,0,0,36,17.29,.75,.4521,7696,7761
7761,7824,776107824,0776107824,.39,2,.65,.77,31,32,1,2097,2,1,19,0,0,0,0,0,0,FD_105707,18000,19000,750,9,12,771,21,9804,165,1662.13,197,18.01,8.35,21.38,26.97,11.85,0,0,36,30.18,.75,.4521,7761,7824
7762,7801,776207801,0776207801,.32,1,.35,.35,31,92,2,6868,0,1,99,0,0,1,1,93,1093006,FD_972435,46000,46000,0,0,0,1833,0,22984,0,918.13,30,5.36,10.69,5.36,40.09,3.27,0,0,55,55.64,.7,.4521,7762,7801
7763,7815,776307815,0776307815,.31,1,.63,.83,31,71,1,3196,0,1,99,0,0,0,0,0,0,FD_102611,0,0,0,0,0,0,0,0,0,2901.45,453,30.47,0,40.27,44.36,15.61,0,0,30,22.64,.75,.4521,7763,7815
7763,7847,776307847,0776307847,.56,1,.52,.56,31,12,3,13672,0,1,99,0,0,1,1,49,1049006,X,0,0,0,0,0,0,0,0,0,7658.45,1490.59,66.37,0,70.94,126.64,19.46,0,903,65,60.34,.7,.4521,7763,7847
7764,7829,776407829,0776407829,.71,1,.66,.76,31,12,4,18187,0,1,21,0,0,1,1,11,1011001,FD_105353,133000,141000,8435,396,612,9443,1008,70712,6452,12636.84,2265.39,139.01,103.87,159.32,229.3,17.93,0,0,65,56.6,.7,.4521,7764,7829
7765,7718,771807765,0771807765,.29,1,.57,.57,31,42,1,1715,2,1,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,350.63,16,3.33,0,3.33,16.3,4.56,0,0,31,30.84,.85,.4521,7718,7765
7765,7810,776507810,0776507810,.3,2,.57,.57,31,42,1,1715,2,1,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,355.46,14,3.38,0,3.38,16.3,3.94,0,0,31,31.22,.85,.4521,7765,7810
7766,7706,770607766,0770607766,.35,1,.83,1.01,31,46,1,985,2,1,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,914.49,14,12.65,0,15.35,16.53,1.53,0,0,25,20.6,.85,.4521,7706,7766
7766,7747,774707766,0774707766,.28,1,.67,.67,31,46,1,985,2,1,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,217.08,11,2.42,0,2.43,11,5.07,0,0,25,24.91,.85,.4521,7747,7766
7767,7710,771007767,0771007767,.32,1,.62,.68,31,42,1,1715,2,1,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,1318.95,13,13.63,0,15,19.51,.99,0,0,31,28.4,.85,.4521,7710,7767
7767,7739,773907767,0773907767,.29,1,.73,.74,31,47,2,1898,2,1,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,865.25,5,10.53,0,10.66,23.38,.58,0,0,24,23.58,.85,.4521,7739,7767
7767,7788,776707788,0776707788,.35,2,.87,.87,31,47,2,1898,2,1,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,391.8,24,5.68,0,5.68,27.53,6.13,0,0,24,23.91,.85,.4521,7767,7788
7768,7788,776807788,0776807788,.72,2,1.8,2.03,31,47,1,938,2,1,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,763.15,0,22.89,0,25.78,31.68,0,0,0,24,21.35,.85,.4521,7768,7788
7768,7839,783907768,0783907768,.8,1,2.01,2.05,31,47,1,938,2,1,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,471.89,0,15.81,0,16.1,32,0,0,0,24,23.55,.85,.4521,7768,7839
7769,7727,772707769,0772707769,.25,1,.56,.57,31,45,1,1231,2,1,99,0,0,1,1,0,0,X,0,0,0,0,0,0,0,0,0,602.52,16,5.62,0,5.72,11.68,2.66,0,0,27,26.64,.85,.4521,7727,7769
7769,7743,774307769,0774307769,.34,1,.86,.86,31,47,1,938,2,1,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,96.07,0,1.38,0,1.38,13.44,0,0,0,24,23.88,.85,.4521,7743,7769
7769,7777,776907777,0776907777,.1,2,.25,.25,31,47,1,938,2,1,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,232.17,0,.97,0,.97,3.91,0,0,0,24,24.09,.85,.4521,7769,7777
7769,9046,776909046,0776909046,.41,2,.91,.92,31,45,1,1231,2,1,99,0,0,1,1,0,0,X,0,0,0,0,0,0,0,0,0,504.52,17,7.65,0,7.71,18.82,3.37,0,0,27,26.7,.85,.4521,7769,9046
7770,7634,763407770,0763407770,1.07,1,2.08,2.08,31,42,1,1715,2,1,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,93.01,2,3.22,0,3.22,59.47,2.15,0,0,31,30.93,.85,.4521,7634,7770
7770,7810,777007810,0777007810,.59,2,1.14,1.14,31,42,1,1715,2,1,99,0,0,0,0,0,0,HI_230240,950,1000,0,0,0,71,0,518,0,28.95,0,.55,1.35,.55,32.59,0,0,0,31,30.87,.85,.4521,7770,7810
7771,7746,774607771,0774607771,.27,1,.43,.63,31,23,2,3317,2,1,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,3170.94,248,22.73,0,33.36,34.89,7.82,0,0,38,25.68,.75,.4521,7746,7771
7771,7784,777107784,0777107784,.24,2,.38,.44,31,23,2,3317,2,1,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,2362.34,221,14.96,0,17.46,24.51,9.36,0,0,38,32.36,.75,.4521,7771,7784
7772,7699,769907772,0769907772,.41,1,.92,1.02,31,45,1,1231,2,1,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,959.05,16,14.71,0,16.26,20.87,1.67,0,0,27,24.37,.85,.4521,7699,7772
7772,7757,775707772,0775707772,.15,1,.38,.38,31,47,1,938,2,1,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,243.44,15,1.54,0,1.54,5.95,6.16,0,0,24,23.68,.85,.4521,7757,7772
7772,7780,777207780,0777207780,.12,2,.31,.44,31,47,1,938,2,1,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,1032.64,43,5.34,0,7.59,6.89,4.16,0,201,24,16.85,.85,.4521,7772,7780
7772,7835,777207835,0777207835,.43,2,.83,.83,31,42,1,1715,2,1,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,345.69,13,4.78,0,4.78,23.74,3.76,0,0,31,31.08,.85,.4521,7772,7835
7773,7748,774807773,0774807773,.22,1,.35,.41,42,23,3,5306,2,1,99,0,0,0,0,515,1515007,X,0,0,0,0,0,0,0,0,0,3732.21,274,21.77,0,25.25,35.9,7.34,0,307,38,32.42,.75,.4521,7748,7773
7773,7790,777307790,0777307790,.28,2,.47,.54,42,24,3,4442,2,1,99,0,0,0,0,515,1515007,X,0,0,0,0,0,0,0,0,0,3034.19,270,23.77,0,27.19,39.81,8.9,0,307,36,31.24,.75,.4521,7773,7790
7774,7744,774407774,0774407774,.15,1,.25,.32,42,24,2,2936,2,1,99,0,0,0,0,3,1003001,X,0,0,0,0,0,0,0,0,0,2393.91,28,9.97,0,12.65,15.51,1.17,0,1003,36,28.58,.75,.4521,7744,7774
7774,7827,777407827,0777407827,.35,2,.58,.63,42,24,2,2936,2,1,99,0,0,0,0,3,1003001,X,0,0,0,0,0,0,0,0,0,1680.04,66,16.24,0,17.5,30.58,3.93,0,1003,36,33.34,.75,.4521,7774,7827
7775,7654,777507654,0777507654,1.17,2,1.08,1.32,31,12,3,13672,0,1,99,0,0,1,1,10,1010006,X,0,0,0,0,0,0,0,0,0,10771.1,1327.88,193.88,0,237.86,301.93,12.33,0,0,65,53.05,.7,.4521,7654,7775
7775,7754,777507754,0777507754,.38,2,.51,.62,31,75,2,6392,0,1,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,5247.88,807.51,44.61,0,54.21,66.04,15.39,0,0,45,37.13,.75,.4521,7754,7775
7776,7750,775007776,0775007776,.25,1,.4,.48,31,23,2,3317,2,1,99,0,0,0,1,524,1524001,X,0,0,0,0,0,0,0,0,0,2507.84,154,16.72,0,20.16,26.66,6.14,0,0,38,31.39,.75,.4521,7750,7776
7776,7802,777607802,0777607802,.51,2,.8,1.17,31,23,2,3317,2,1,99,0,0,0,1,524,1524001,HI_220895,35500,38000,0,0,0,2838,0,18634,0,3171.09,266,42.28,37.84,62.06,64.91,8.39,0,0,38,26,.75,.4521,7776,7802
7777,7769,776907777,0776907777,.1,1,.25,.25,31,47,1,938,2,1,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,98.57,3,.41,0,.41,3.91,3.04,0,0,24,24.12,.85,.4521,7769,7777
7777,7785,777707785,0777707785,.15,2,.38,.38,31,47,1,938,2,1,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,248.04,0,1.57,0,1.57,5.95,0,0,0,24,23.78,.85,.4521,7777,7785
7778,7713,771307778,0771307778,.35,1,.68,.88,31,42,1,1715,2,1,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,1730.56,69,19.61,0,25.45,25.23,3.99,0,0,31,23.87,.85,.4521,7713,7778
7778,7826,777807826,0777807826,.39,2,.75,.75,31,42,1,1715,2,1,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,327,31,4.09,0,4.09,21.45,9.48,0,0,31,30.86,.85,.4521,7778,7826
7779,7628,777907628,0777907628,.94,2,.87,1.63,31,12,3,13672,0,1,99,0,0,1,1,49,1049006,FD_102004,136000,143000,13243,133,93,13471,226,71225,2009,15857.14,1818.59,229.93,195.33,431.86,372.35,11.47,0,904,65,34.45,.7,.4521,7628,7779
7780,7772,777207780,0777207780,.12,1,.31,.32,31,47,1,938,2,1,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,552.54,35,2.85,0,2.95,5.01,6.33,0,201,24,23.16,.85,.4521,7772,7780
